5,0,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Cain-Plante,Rodriguez,L,R,Breaking Ball,Ball,,,110,-0.136889,-0.214848
5,0,1,0,'1-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Cain-Plante,Rodriguez,L,R,Breaking Ball,Ball,,,110,1.48496,0.725966
5,0,2,0,'2-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Cain-Plante,Rodriguez,L,R,Fastball,Flyout,Fly Ball,Opposite Field,110,-0.04802,0.936989
5,1,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Lawson,Rodriguez,R,R,Fastball,Swinging Strike,,,110,0.0408486,0.84027
5,1,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Lawson,Rodriguez,R,R,Breaking Ball,Ball,,,11,-1.26996,-0.232433
5,1,1,1,'1-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Lawson,Rodriguez,R,R,Fastball,Foul,,,11,0.840666,0.708381
5,1,1,2,'1-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Lawson,Rodriguez,R,R,Breaking Ball,Ball,,,11,1.24057,0.189614
5,1,2,2,'2-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,1,1,Lawson,Rodriguez,R,R,Fastball,Single,Line Drive,Straightaway,11,0.0186314,0.664417
5,1,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kyrose,Rodriguez,R,R,Breaking Ball,Called Strike,,,101,0.818449,0.558905
5,1,0,1,'0-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kyrose,Rodriguez,R,R,Breaking Ball,Foul,,,101,-0.447929,0.259955
5,1,0,2,'0-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kyrose,Rodriguez,R,R,Fastball,Ball,,,101,1.0184,1.11284
5,1,1,2,'1-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kyrose,Rodriguez,R,R,Breaking Ball,Foul,,,101,0.751797,0.339089
5,1,1,2,'1-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Kyrose,Rodriguez,R,R,Fastball,Ball,,,101,0.796231,1.17439
5,1,2,2,'2-2,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,1,1,Kyrose,Rodriguez,R,R,Breaking Ball,Strikeout Swinging,,,101,-0.78119,0.119273
5,2,0,0,'0-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Penalver,Rodriguez,L,R,Fastball,Ball,,,10,1.28501,0.594076
5,2,1,0,'1-0,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Penalver,Rodriguez,L,R,Breaking Ball,Called Strike,,,10,0.818449,0.092895
5,2,1,1,'1-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Penalver,Rodriguez,L,R,Breaking Ball,Ball,,,10,-0.6701,-0.38191
5,2,2,1,'2-1,2025-05-11,Kitchener Panthers,Toronto Maple Leafs,0,0,Penalver,Rodriguez,L,R,Breaking Ball,Ball,,,10,-2.24752,-0.23243
